Ahuyama,Arveja verde en vaina,Cebolla cabezona blanca,Cebolla junca,Chocolo mazorca,Fríjol verde*,Habichuela,Lechuga batavia,Pepino cohombro,Pimentón,Remolacha,Zanahoria,Aguacate *,Banano*,Granadilla,Guayaba*,Limón común,Limón Tahití,Lulo,Mandarina*,Mango tommy,Manzana royal gala,Maracuyá,Mora de Castilla,Naranja*,Papaya maradol,Piña *,Tomate de árbol,Arracacha*,Plátano hartón verde
604.0,6250.0,3140.0,1917.0,3500.0,3500.0,1400.0,1567.0,1133.0,3036.0,1333.0,2250.0,5667.0,1817.0,5667.0,1966.0,4053.0,5341.0,4667.0,3485.0,2500.0,6053.0,3300.0,3833.0,1533.0,1175.0,1100.0,3100.0,1639.0,3000.0
604.0,4600.0,2475.0,1708.0,3750.0,3750.0,1450.0,1600.0,827.0,3393.0,1300.0,2292.0,1750.0,1750.0,6000.0,2250.0,4160.0,5114.0,4533.0,3485.0,2500.0,6404.0,2425.0,3833.0,1633.0,1113.0,1122.0,3000.0,1646.0,2950.0
604.0,3850.0,2050.0,1667.0,3850.0,3850.0,2000.0,1767.0,680.0,3571.0,1133.0,2042.0,5600.0,1817.0,5222.0,2170.0,3840.0,4205.0,4467.0,3409.0,2500.0,6140.0,2250.0,3600.0,1533.0,1025.0,1156.0,2900.0,1292.0,2788.0
583.0,3900.0,2000.0,1625.0,4000.0,4000.0,1850.0,1867.0,630.0,3214.0,1133.0,2042.0,5600.0,1783.0,5167.0,2451.0,3680.0,3409.0,4400.0,2652.0,2098.0,5965.0,2250.0,3833.0,1500.0,950.0,1089.0,2750.0,1229.0,2775.0
719.0,5467.0,1467.0,1917.0,4867.0,4867.0,3933.0,2600.0,1360.0,4167.0,2667.0,2292.0,5767.0,1800.0,7778.0,2773.0,2027.0,1591.0,4933.0,3333.0,2202.0,6667.0,3133.0,3833.0,1667.0,1700.0,1389.0,2333.0,1722.0,2350.0
750.0,5700.0,1200.0,2083.0,4933.0,4933.0,3267.0,2433.0,1293.0,4286.0,2867.0,1944.0,1700.0,1700.0,8333.0,2794.0,2080.0,1439.0,5067.0,3258.0,2143.0,6579.0,3100.0,4167.0,1833.0,1625.0,1356.0,2450.0,1611.0,2467.0
760.0,5250.0,1250.0,2083.0,4733.0,4733.0,3450.0,2400.0,1253.0,4286.0,2867.0,1750.0,5600.0,1767.0,2683.0,2683.0,1973.0,1341.0,4933.0,3258.0,2143.0,6228.0,3100.0,4067.0,1900.0,1475.0,1389.0,2467.0,1556.0,2467.0
760.0,5550.0,1150.0,1958.0,4533.0,4533.0,3350.0,2300.0,1200.0,3839.0,1708.0,1708.0,5500.0,1783.0,2683.0,2683.0,2027.0,1307.0,4867.0,3333.0,2143.0,6228.0,3050.0,3933.0,1933.0,1450.0,1278.0,2500.0,1604.0,2475.0
760.0,5850.0,1350.0,2056.0,3333.0,3333.0,3333.0,2433.0,1133.0,3929.0,2600.0,1944.0,5333.0,1750.0,8333.0,2608.0,1307.0,1307.0,5500.0,3258.0,2143.0,6842.0,3833.0,3833.0,1967.0,1450.0,1222.0,2500.0,1722.0,2450.0
740.0,5000.0,1225.0,1958.0,4500.0,4500.0,3700.0,2667.0,1150.0,3750.0,2833.0,1722.0,5233.0,1733.0,2697.0,2697.0,1760.0,1250.0,5133.0,3258.0,2202.0,7281.0,3067.0,3933.0,1967.0,1325.0,1144.0,2550.0,2000.0,2325.0
760.0,5200.0,1150.0,1917.0,4800.0,4800.0,3533.0,2767.0,1173.0,3929.0,3000.0,1708.0,5233.0,1767.0,2587.0,2587.0,1813.0,1307.0,5067.0,3106.0,2262.0,7105.0,3050.0,3567.0,1967.0,1283.0,1078.0,2500.0,2056.0,2313.0
750.0,5000.0,1325.0,2167.0,3450.0,3450.0,3450.0,2833.0,1040.0,3214.0,1708.0,1708.0,5675.0,1700.0,2578.0,2578.0,1420.0,1420.0,5067.0,3106.0,2262.0,6754.0,3067.0,3767.0,1900.0,1238.0,1044.0,2500.0,1944.0,2388.0
760.0,4750.0,1275.0,2083.0,4450.0,4450.0,3750.0,3167.0,1107.0,3125.0,3100.0,1458.0,5833.0,1667.0,9000.0,2519.0,1760.0,1364.0,4933.0,2955.0,2381.0,6842.0,2950.0,3833.0,1967.0,1225.0,1078.0,2450.0,2333.0,2383.0
917.0,4933.0,1750.0,2056.0,4200.0,4200.0,4667.0,2156.0,1267.0,2143.0,3067.0,1417.0,1800.0,1800.0,1852.0,1852.0,1136.0,1136.0,4933.0,3030.0,7018.0,7018.0,3367.0,3667.0,1933.0,1050.0,1100.0,2750.0,3278.0,2588.0
896.0,5050.0,2150.0,2083.0,4200.0,4200.0,4500.0,2583.0,1267.0,2143.0,3133.0,1229.0,5667.0,1850.0,9000.0,1926.0,1707.0,1102.0,4933.0,3333.0,3333.0,7281.0,3867.0,3700.0,1933.0,1025.0,1133.0,2850.0,2083.0,2775.0
896.0,4900.0,2175.0,1958.0,3800.0,3800.0,3800.0,2400.0,1227.0,2143.0,3200.0,1271.0,5667.0,1850.0,9111.0,1905.0,1627.0,1136.0,4867.0,7105.0,7105.0,7105.0,3950.0,3700.0,1967.0,975.0,1100.0,2900.0,2000.0,2775.0
844.0,2175.0,2175.0,2042.0,3650.0,3650.0,4300.0,2250.0,1067.0,2232.0,3100.0,1139.0,1850.0,1850.0,1979.0,1979.0,1640.0,1182.0,4733.0,3258.0,7193.0,7193.0,2933.0,3667.0,1967.0,950.0,1133.0,3000.0,2917.0,2625.0
844.0,4850.0,2400.0,2083.0,3533.0,3533.0,4133.0,2500.0,1107.0,1875.0,3267.0,1444.0,5600.0,1867.0,8556.0,1943.0,1170.0,1170.0,4533.0,3409.0,6754.0,6754.0,3067.0,3300.0,1967.0,963.0,1117.0,2900.0,2575.0,2575.0
802.0,5000.0,2625.0,2042.0,3100.0,3100.0,3267.0,2467.0,1000.0,2054.0,3133.0,1396.0,5567.0,1850.0,1979.0,1979.0,1136.0,1136.0,3800.0,3333.0,7105.0,7105.0,3100.0,3133.0,1967.0,975.0,1100.0,2850.0,2611.0,2575.0
813.0,4800.0,2525.0,2000.0,2867.0,2867.0,3533.0,2433.0,1040.0,1786.0,3333.0,1333.0,1850.0,1850.0,1903.0,1903.0,1303.0,1303.0,3750.0,7018.0,7018.0,7018.0,3100.0,3350.0,1867.0,975.0,1200.0,2900.0,3167.0,2438.0
792.0,5300.0,2425.0,1958.0,3250.0,3250.0,3450.0,2167.0,960.0,1786.0,4000.0,1250.0,5400.0,1883.0,1767.0,1767.0,1813.0,1261.0,3400.0,7456.0,7456.0,7456.0,2900.0,3567.0,1867.0,963.0,1233.0,3000.0,2222.0,2288.0
760.0,5550.0,2550.0,1958.0,3267.0,3267.0,3533.0,2267.0,890.0,1786.0,3933.0,1396.0,5167.0,1850.0,1667.0,1667.0,1341.0,1341.0,3400.0,7018.0,7018.0,7018.0,2850.0,3600.0,1833.0,950.0,1233.0,2950.0,2250.0,2288.0
813.0,7200.0,2525.0,2458.0,5000.0,5000.0,5000.0,2000.0,1050.0,1875.0,4200.0,1778.0,4933.0,1800.0,1521.0,1521.0,1932.0,1932.0,3933.0,3523.0,7456.0,7456.0,2900.0,3833.0,1767.0,1088.0,1289.0,3350.0,2389.0,2813.0
750.0,6650.0,2350.0,2250.0,4900.0,4900.0,4900.0,1889.0,1080.0,1667.0,4067.0,1778.0,4767.0,1850.0,7778.0,1542.0,1818.0,1818.0,3933.0,3561.0,7544.0,7544.0,3167.0,3600.0,1633.0,1050.0,1233.0,3300.0,2222.0,2850.0
833.0,6267.0,2500.0,2292.0,4867.0,4867.0,5050.0,2044.0,1060.0,1429.0,4333.0,1500.0,4767.0,1883.0,7333.0,1527.0,2330.0,2330.0,4133.0,3409.0,7719.0,7719.0,2867.0,3825.0,1633.0,1025.0,3400.0,3400.0,2750.0,2750.0
917.0,5200.0,2100.0,2083.0,5133.0,5133.0,4667.0,2111.0,1080.0,1500.0,4533.0,1438.0,4733.0,1933.0,6000.0,1544.0,2727.0,2727.0,4333.0,3485.0,7807.0,7807.0,2767.0,3775.0,1667.0,1000.0,1300.0,3450.0,2125.0,2675.0
917.0,5400.0,2125.0,2042.0,5100.0,5100.0,4100.0,2267.0,1030.0,1518.0,4600.0,1458.0,4600.0,1850.0,5583.0,1604.0,2670.0,2670.0,4350.0,3561.0,7807.0,7807.0,2867.0,3833.0,1633.0,1125.0,1233.0,3350.0,2389.0,2575.0
896.0,5533.0,1725.0,2208.0,5000.0,5000.0,5150.0,1956.0,980.0,1464.0,4267.0,1563.0,1850.0,1850.0,5667.0,1528.0,2784.0,2784.0,4333.0,3485.0,7719.0,7719.0,3000.0,3700.0,1567.0,1138.0,1217.0,3300.0,2556.0,2713.0
917.0,5733.0,2025.0,2083.0,4900.0,4900.0,4750.0,1956.0,1050.0,1429.0,3733.0,1563.0,4700.0,1850.0,5444.0,1564.0,3467.0,2784.0,4333.0,3485.0,7719.0,7719.0,3500.0,3667.0,1467.0,1188.0,1256.0,3450.0,2417.0,2750.0
844.0,5000.0,1950.0,2042.0,4800.0,4800.0,4200.0,1956.0,1000.0,1071.0,3650.0,1604.0,4700.0,1850.0,5583.0,1491.0,3573.0,2727.0,4333.0,3485.0,7281.0,7281.0,3400.0,3700.0,1467.0,1250.0,1289.0,3250.0,2389.0,2750.0
865.0,6100.0,2333.0,2000.0,4950.0,4950.0,3850.0,1967.0,1100.0,1214.0,3933.0,1625.0,1867.0,1867.0,6222.0,1545.0,3467.0,2670.0,4133.0,3409.0,6786.0,7719.0,3325.0,3767.0,1533.0,1250.0,3300.0,3300.0,2278.0,2788.0
917.0,5867.0,2625.0,2250.0,4933.0,4933.0,3867.0,1889.0,1250.0,1786.0,4333.0,1708.0,1933.0,1933.0,5222.0,1517.0,4160.0,3636.0,4333.0,2955.0,6667.0,7982.0,3367.0,3867.0,1167.0,1388.0,1556.0,3350.0,2333.0,3200.0
917.0,6250.0,2600.0,2333.0,4900.0,4900.0,3400.0,1956.0,1300.0,1696.0,4067.0,1792.0,5250.0,1883.0,5444.0,1615.0,3807.0,3807.0,4333.0,2879.0,6429.0,8333.0,3450.0,4167.0,1233.0,1363.0,1583.0,3300.0,2222.0,3250.0
865.0,6650.0,2700.0,2250.0,4900.0,4900.0,3000.0,1733.0,1270.0,1679.0,3933.0,1583.0,4933.0,1950.0,5667.0,1615.0,3750.0,3750.0,4333.0,2955.0,6607.0,8246.0,3450.0,4000.0,1167.0,1363.0,1644.0,3250.0,2389.0,3125.0
859.0,6467.0,3000.0,2133.0,4467.0,4467.0,2650.0,1667.0,1350.0,1893.0,4200.0,1944.0,1833.0,1833.0,5583.0,1591.0,4432.0,4432.0,4400.0,2727.0,5893.0,7544.0,3433.0,4833.0,1167.0,1238.0,1444.0,3200.0,2375.0,2988.0
938.0,5100.0,2867.0,2278.0,4100.0,4100.0,2450.0,1733.0,1267.0,1786.0,4133.0,1611.0,5333.0,1833.0,5556.0,1637.0,4773.0,4773.0,4400.0,2898.0,5893.0,7632.0,4000.0,4400.0,1167.0,1250.0,2867.0,2867.0,3000.0,3000.0
938.0,5500.0,2900.0,2367.0,4267.0,4267.0,2800.0,1689.0,1133.0,1786.0,4333.0,1625.0,5333.0,1833.0,5556.0,1506.0,5152.0,5152.0,4400.0,2841.0,7982.0,7982.0,4000.0,3900.0,1167.0,1150.0,3200.0,3200.0,2750.0,2750.0
938.0,4267.0,2600.0,2278.0,4133.0,4133.0,3100.0,1644.0,1333.0,1905.0,3867.0,1444.0,1750.0,1750.0,5556.0,1428.0,4545.0,4545.0,4400.0,2803.0,7456.0,7456.0,3933.0,3667.0,1200.0,1217.0,3200.0,3200.0,2444.0,2750.0
938.0,4280.0,2400.0,2278.0,3850.0,3850.0,3400.0,1500.0,1067.0,1786.0,4000.0,1278.0,5167.0,1800.0,5250.0,1460.0,4545.0,4545.0,4400.0,2727.0,4643.0,7456.0,4000.0,3500.0,1150.0,1250.0,3200.0,3200.0,3167.0,2900.0
938.0,4267.0,2400.0,2333.0,3667.0,3667.0,3333.0,1578.0,1000.0,1786.0,3933.0,1389.0,5000.0,1800.0,5333.0,1432.0,4091.0,4091.0,4400.0,2727.0,4643.0,7632.0,4000.0,3533.0,1100.0,1250.0,3200.0,3200.0,2444.0,2750.0
896.0,5533.0,2600.0,2056.0,3867.0,3867.0,2800.0,1267.0,1000.0,1786.0,1361.0,1361.0,1750.0,1750.0,5222.0,1432.0,4091.0,4091.0,4400.0,2273.0,3929.0,7895.0,3667.0,3300.0,1200.0,1750.0,3200.0,3200.0,3222.0,2750.0
917.0,5733.0,2400.0,2000.0,3600.0,3600.0,2800.0,1067.0,1400.0,1786.0,3133.0,1194.0,5667.0,1800.0,5333.0,1432.0,4394.0,4394.0,4400.0,2121.0,4048.0,7895.0,3233.0,3300.0,1100.0,1750.0,2800.0,2800.0,3000.0,2933.0
917.0,6133.0,2400.0,2000.0,3600.0,3600.0,2800.0,1067.0,1400.0,1786.0,3100.0,1278.0,5667.0,1817.0,5333.0,1470.0,4394.0,4394.0,4400.0,2121.0,4048.0,7982.0,3300.0,3233.0,1100.0,1700.0,2800.0,2800.0,2833.0,2900.0
938.0,6133.0,2400.0,2000.0,3467.0,3467.0,2933.0,1089.0,1000.0,1786.0,2800.0,1306.0,5667.0,1800.0,5333.0,1432.0,4242.0,4242.0,4400.0,2045.0,3571.0,7982.0,3233.0,3067.0,1000.0,1717.0,3000.0,3000.0,3000.0,2900.0
917.0,7133.0,2733.0,2000.0,2800.0,2800.0,2800.0,1067.0,1333.0,1786.0,2900.0,1333.0,6000.0,1900.0,5778.0,1318.0,4318.0,4318.0,4400.0,2045.0,3571.0,7982.0,3300.0,3300.0,1000.0,1750.0,3000.0,3000.0,3000.0,3000.0
938.0,7133.0,2767.0,2000.0,2800.0,2800.0,2800.0,1067.0,1267.0,1786.0,3000.0,1333.0,6000.0,1850.0,5556.0,1318.0,4242.0,4242.0,4400.0,2045.0,3571.0,8158.0,3200.0,3200.0,1000.0,1750.0,3000.0,3000.0,3333.0,3000.0
938.0,5533.0,2333.0,1833.0,3500.0,3500.0,2867.0,1000.0,1267.0,1786.0,3100.0,1389.0,1900.0,1900.0,5778.0,1608.0,3939.0,3939.0,4400.0,1894.0,3214.0,8421.0,3067.0,3133.0,967.0,1600.0,3000.0,3000.0,3433.0,3433.0
938.0,6000.0,2300.0,1833.0,3600.0,3600.0,2800.0,1000.0,1267.0,1786.0,3500.0,1306.0,6000.0,1967.0,5778.0,1608.0,3939.0,3939.0,4400.0,1848.0,2857.0,8421.0,3000.0,3067.0,1100.0,1500.0,2800.0,2800.0,2917.0,3383.0
938.0,6067.0,2233.0,1722.0,3800.0,3800.0,2800.0,1000.0,1400.0,1786.0,3500.0,1333.0,6000.0,1933.0,5778.0,1608.0,3939.0,3939.0,4400.0,1818.0,2857.0,8421.0,3000.0,3133.0,1100.0,1567.0,2800.0,2800.0,2667.0,3383.0
938.0,5867.0,2767.0,1778.0,3700.0,3700.0,4933.0,1044.0,1600.0,1786.0,2900.0,1611.0,6167.0,2000.0,5889.0,1784.0,2500.0,2500.0,3733.0,1364.0,1631.0,8947.0,3067.0,2833.0,1000.0,1750.0,2667.0,2667.0,3083.0,3250.0
938.0,5533.0,2900.0,1778.0,3900.0,3900.0,5067.0,1044.0,1600.0,1786.0,2900.0,1611.0,6000.0,1900.0,6000.0,1784.0,2500.0,2500.0,3733.0,1364.0,1607.0,8947.0,3067.0,2833.0,1000.0,1750.0,2667.0,2667.0,3250.0,3217.0
938.0,6733.0,2767.0,1500.0,3800.0,3800.0,4133.0,1067.0,1533.0,2024.0,2500.0,1583.0,6000.0,1883.0,5778.0,1784.0,2500.0,2500.0,3600.0,1364.0,1369.0,8860.0,3200.0,2933.0,967.0,1667.0,2400.0,2400.0,3250.0,3217.0
938.0,6067.0,2733.0,1500.0,4600.0,4600.0,3200.0,1067.0,1467.0,1905.0,2467.0,1556.0,6500.0,1900.0,5556.0,1805.0,2348.0,2348.0,3800.0,1288.0,1369.0,8947.0,3067.0,3000.0,1000.0,1700.0,2400.0,2400.0,3083.0,3250.0
938.0,6067.0,2767.0,1500.0,4600.0,4600.0,3333.0,1067.0,1400.0,1905.0,2467.0,1639.0,6750.0,1933.0,5556.0,1847.0,2273.0,2273.0,3800.0,1288.0,1369.0,8947.0,3133.0,2133.0,1000.0,1650.0,2400.0,2400.0,3083.0,3250.0
938.0,6067.0,3000.0,1778.0,4600.0,4600.0,2667.0,1133.0,1133.0,2738.0,2600.0,1528.0,1933.0,1933.0,5667.0,1729.0,2273.0,2273.0,3800.0,1515.0,1369.0,8947.0,3067.0,2133.0,1000.0,1567.0,2267.0,2267.0,3083.0,3300.0
938.0,5867.0,3000.0,1778.0,4100.0,4100.0,2267.0,1133.0,1050.0,2619.0,2533.0,1611.0,6750.0,1900.0,5667.0,1805.0,2273.0,2273.0,3667.0,1136.0,1369.0,9211.0,3067.0,2067.0,1000.0,1533.0,2000.0,2000.0,3333.0,3350.0
917.0,6067.0,3067.0,1722.0,4200.0,4200.0,2133.0,1133.0,1067.0,2619.0,2533.0,1611.0,6750.0,1933.0,5667.0,1826.0,2273.0,2273.0,3733.0,1136.0,1369.0,9211.0,3000.0,2067.0,1000.0,1533.0,2000.0,2000.0,3417.0,3350.0
917.0,5600.0,3300.0,1833.0,4200.0,4200.0,1933.0,1222.0,1067.0,2262.0,2600.0,1639.0,1867.0,1867.0,5444.0,1646.0,2273.0,2273.0,3600.0,1136.0,1250.0,9211.0,3133.0,1867.0,1033.0,1433.0,2000.0,2000.0,3167.0,3750.0
1229.0,6150.0,4200.0,2444.0,4150.0,4150.0,2350.0,1622.0,3333.0,3333.0,2500.0,2271.0,1967.0,1967.0,5444.0,1879.0,2045.0,2045.0,3467.0,1227.0,1205.0,8772.0,3100.0,2400.0,1033.0,1438.0,2100.0,2100.0,3250.0,4150.0
1177.0,5650.0,4100.0,2525.0,4000.0,4000.0,2300.0,1667.0,2267.0,3393.0,2433.0,1563.0,7500.0,1875.0,5889.0,1850.0,2102.0,2102.0,3533.0,1288.0,1310.0,8684.0,3250.0,2300.0,1067.0,1450.0,2133.0,2133.0,3111.0,4250.0
1229.0,5300.0,4075.0,2389.0,3867.0,3867.0,2267.0,2044.0,2133.0,3333.0,2033.0,1563.0,7167.0,1967.0,6111.0,1905.0,2197.0,2197.0,3800.0,1394.0,1345.0,8750.0,3067.0,2225.0,1067.0,1438.0,1760.0,1760.0,3139.0,4167.0
1302.0,6150.0,4500.0,4133.0,4133.0,4133.0,2533.0,2000.0,2600.0,3690.0,2067.0,1639.0,2000.0,2000.0,6222.0,1695.0,2348.0,2348.0,3867.0,1364.0,1286.0,8684.0,3067.0,2350.0,1033.0,1417.0,1800.0,1800.0,3167.0,4083.0
1375.0,6850.0,4400.0,2625.0,3800.0,3800.0,2667.0,1956.0,2067.0,3524.0,2067.0,1611.0,7167.0,1967.0,6111.0,1689.0,2348.0,2348.0,3867.0,1288.0,1286.0,8596.0,3067.0,2300.0,1067.0,1467.0,1867.0,1867.0,3111.0,4083.0
1354.0,6800.0,4333.0,2722.0,3867.0,3867.0,2560.0,2000.0,2067.0,4405.0,2233.0,1889.0,7333.0,1967.0,6000.0,1731.0,2303.0,2303.0,3667.0,1333.0,1214.0,8772.0,3067.0,2400.0,1013.0,1450.0,1933.0,1933.0,2944.0,4250.0
1375.0,6933.0,4400.0,3208.0,4000.0,4000.0,2667.0,1967.0,1973.0,4232.0,2267.0,1944.0,1917.0,1917.0,5556.0,1741.0,2352.0,2352.0,4133.0,1288.0,1214.0,8684.0,2950.0,2433.0,1035.0,1413.0,2133.0,2133.0,3028.0,4213.0
1354.0,5950.0,4250.0,3208.0,3425.0,3425.0,2640.0,1956.0,3571.0,3571.0,2367.0,2056.0,7333.0,1967.0,1583.0,1583.0,2273.0,2273.0,3933.0,1333.0,1214.0,8596.0,2933.0,2400.0,1033.0,1450.0,2133.0,2133.0,3056.0,4083.0
1125.0,5067.0,4300.0,3278.0,3333.0,3333.0,2733.0,1956.0,3452.0,3452.0,2533.0,2028.0,7667.0,1967.0,1693.0,1693.0,2197.0,2197.0,3800.0,1364.0,1250.0,8596.0,2900.0,2467.0,1033.0,1450.0,2160.0,2160.0,3278.0,4083.0
583.0,6300.0,1533.0,1917.0,4550.0,4550.0,2733.0,1967.0,600.0,3452.0,1033.0,1708.0,1783.0,1783.0,2525.0,2525.0,2613.0,1989.0,4533.0,2303.0,1786.0,6404.0,2400.0,3833.0,1567.0,1063.0,1056.0,2550.0,1396.0,2288.0
594.0,5267.0,1525.0,1750.0,3900.0,3900.0,2733.0,2067.0,853.0,3333.0,1167.0,1792.0,5933.0,1833.0,5583.0,2479.0,2453.0,1875.0,4467.0,2348.0,1845.0,6140.0,2450.0,4167.0,1567.0,1138.0,2450.0,2450.0,1313.0,2175.0
583.0,5000.0,1425.0,1667.0,3133.0,3133.0,2700.0,2133.0,867.0,3333.0,1100.0,1625.0,6000.0,1783.0,2431.0,2431.0,2347.0,1875.0,4533.0,2197.0,1845.0,6140.0,2400.0,3833.0,1567.0,1163.0,1100.0,2450.0,1292.0,2138.0
594.0,4900.0,1275.0,1708.0,3533.0,3533.0,2850.0,2067.0,853.0,3393.0,1300.0,2125.0,1700.0,1700.0,2379.0,2379.0,2560.0,1989.0,4467.0,2424.0,1905.0,6140.0,2225.0,3833.0,1567.0,1050.0,1044.0,2550.0,1444.0,2000.0
615.0,6800.0,1250.0,1917.0,3800.0,3800.0,3300.0,2000.0,827.0,3304.0,1300.0,2722.0,5667.0,1617.0,6111.0,2415.0,2773.0,2102.0,4650.0,2652.0,2024.0,6140.0,2375.0,3667.0,1633.0,1050.0,1044.0,2500.0,1361.0,2213.0
583.0,6850.0,1300.0,1958.0,4100.0,4100.0,3333.0,1967.0,820.0,3750.0,1350.0,2792.0,5833.0,1700.0,2444.0,2444.0,2827.0,2216.0,4733.0,2652.0,2143.0,6228.0,2450.0,3933.0,1567.0,1263.0,1044.0,2500.0,1875.0,2288.0
594.0,4900.0,1225.0,1917.0,4067.0,4067.0,3150.0,1933.0,800.0,3661.0,1167.0,2750.0,1650.0,1650.0,6111.0,2453.0,2102.0,2102.0,4700.0,2652.0,1964.0,6140.0,2575.0,3667.0,1600.0,1383.0,1100.0,2350.0,1396.0,2563.0
604.0,4950.0,1100.0,1917.0,3950.0,3950.0,3450.0,1933.0,3393.0,3393.0,1125.0,2611.0,5600.0,1700.0,5889.0,2420.0,2613.0,1818.0,4600.0,2652.0,2024.0,6404.0,2600.0,4167.0,1667.0,1288.0,1100.0,2300.0,1438.0,2550.0
719.0,5200.0,1000.0,1875.0,4050.0,4050.0,3250.0,2067.0,827.0,3333.0,900.0,2583.0,5667.0,1667.0,6250.0,2379.0,1761.0,1761.0,2576.0,2576.0,2098.0,6491.0,2650.0,4067.0,1567.0,1288.0,1111.0,2250.0,1396.0,2550.0
719.0,5950.0,1025.0,2208.0,3850.0,3850.0,2950.0,2300.0,827.0,3393.0,1075.0,2444.0,5867.0,1750.0,5911.0,2538.0,1761.0,1761.0,4600.0,2784.0,2143.0,6491.0,2875.0,4000.0,1567.0,1325.0,1167.0,2267.0,1722.0,2583.0
5250.0,5250.0,4075.0,2722.0,3467.0,3467.0,2300.0,2044.0,1867.0,3071.0,2733.0,2556.0,8167.0,1967.0,1883.0,1883.0,4015.0,4015.0,4267.0,1424.0,1381.0,8772.0,3067.0,2567.0,1633.0,1533.0,2267.0,2267.0,4000.0,4000.0
4250.0,4250.0,4075.0,2458.0,3950.0,3950.0,2333.0,1533.0,1733.0,3393.0,2700.0,2056.0,7750.0,1933.0,1862.0,1862.0,3864.0,3864.0,4467.0,1394.0,1571.0,8684.0,3000.0,2467.0,1613.0,1588.0,2333.0,2333.0,3528.0,4000.0
3933.0,3933.0,4025.0,2417.0,3900.0,3900.0,2467.0,1300.0,1733.0,3452.0,2733.0,1944.0,7667.0,1967.0,1841.0,1841.0,3750.0,3750.0,4467.0,1424.0,1536.0,8772.0,2933.0,2933.0,1633.0,1550.0,2300.0,2300.0,3556.0,4083.0
5250.0,5250.0,4075.0,3917.0,3933.0,3933.0,2467.0,1267.0,1800.0,3482.0,2667.0,1889.0,1933.0,1933.0,1900.0,1900.0,3258.0,3258.0,4467.0,1394.0,1571.0,8772.0,2900.0,2933.0,1633.0,1613.0,2333.0,2333.0,3556.0,4083.0
5350.0,5350.0,3250.0,3667.0,3800.0,3800.0,3533.0,1333.0,2667.0,3452.0,2467.0,1806.0,7667.0,1850.0,1917.0,1917.0,3333.0,3333.0,4467.0,1424.0,1571.0,8772.0,2900.0,3067.0,1700.0,1613.0,3500.0,3500.0,3500.0,4500.0
5267.0,5267.0,3267.0,3000.0,3867.0,3867.0,3667.0,1289.0,2667.0,3393.0,2467.0,1750.0,7333.0,1950.0,1893.0,1893.0,3333.0,3333.0,4300.0,1364.0,1607.0,8860.0,2933.0,2667.0,1600.0,1433.0,2267.0,2267.0,3583.0,4500.0
906.0,5333.0,2467.0,3111.0,3933.0,3933.0,3733.0,1289.0,2733.0,3452.0,1933.0,1639.0,1967.0,1967.0,1883.0,1883.0,2879.0,2879.0,4667.0,1394.0,1571.0,8772.0,2700.0,2933.0,1567.0,1533.0,2500.0,2500.0,3389.0,4383.0
938.0,5133.0,2475.0,3222.0,3867.0,3867.0,4067.0,1289.0,2550.0,3446.0,1833.0,1472.0,6833.0,1967.0,1877.0,1877.0,2758.0,2758.0,4733.0,1424.0,1571.0,8772.0,2650.0,3100.0,1533.0,1550.0,2467.0,2467.0,2944.0,4383.0
969.0,5000.0,2175.0,3278.0,3867.0,3867.0,4133.0,1244.0,2533.0,3452.0,1767.0,1472.0,6167.0,1883.0,1920.0,1920.0,2652.0,2652.0,4467.0,1394.0,1571.0,8772.0,2600.0,3067.0,1467.0,1533.0,2370.0,2370.0,2917.0,4300.0
938.0,5750.0,2225.0,3389.0,3933.0,3933.0,4533.0,1333.0,2733.0,3571.0,1933.0,1528.0,1967.0,1967.0,1883.0,1883.0,2614.0,2614.0,4400.0,1500.0,1929.0,8772.0,2700.0,4067.0,1533.0,1550.0,2333.0,2333.0,3111.0,4300.0
979.0,5733.0,2900.0,3944.0,5133.0,5133.0,2667.0,1289.0,2467.0,3690.0,2500.0,2028.0,6333.0,1967.0,5833.0,3106.0,3485.0,3485.0,4667.0,1470.0,3095.0,8860.0,4067.0,4500.0,1533.0,2375.0,1367.0,2667.0,2917.0,4467.0
828.0,5733.0,2700.0,4000.0,5067.0,5067.0,2200.0,1289.0,2400.0,3452.0,3467.0,2167.0,1933.0,1933.0,6333.0,2627.0,4318.0,4318.0,4600.0,1439.0,2857.0,8947.0,3767.0,4833.0,1533.0,2375.0,1333.0,2600.0,3167.0,4467.0
844.0,5733.0,2650.0,4083.0,5067.0,5067.0,2100.0,1489.0,2333.0,3524.0,4467.0,2111.0,5833.0,1967.0,6167.0,2705.0,4167.0,4167.0,4533.0,1515.0,2917.0,8860.0,3300.0,4833.0,1633.0,2288.0,1389.0,2533.0,3111.0,4333.0
828.0,5850.0,2625.0,4056.0,5133.0,5133.0,2093.0,1483.0,2267.0,3452.0,4333.0,2222.0,6167.0,1933.0,6111.0,2879.0,4318.0,4318.0,4667.0,1712.0,2946.0,9123.0,3350.0,4833.0,1733.0,2250.0,1450.0,2500.0,3056.0,4467.0
646.0,7200.0,2500.0,4278.0,5133.0,5133.0,1700.0,1578.0,1867.0,4464.0,4267.0,2389.0,1767.0,1767.0,2196.0,2196.0,4659.0,4659.0,4500.0,1591.0,2857.0,9561.0,3625.0,4833.0,2133.0,1850.0,1611.0,3050.0,3333.0,4467.0
